time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-24T20:01:13.450Z,36.4765,-117.9886667,4.4,1.96,ml,21,113,0.08232,0.22,ci,ci39494456,2020-06-25T04:03:39.812Z,"14km SSE of Lone Pine, CA",earthquake,0.54,1.36,0.151,25,automatic,ci,ci
2020-06-24T19:59:52.960Z,36.4806667,-117.9608333,9.66,1.3,ml,14,94,0.1045,0.18,ci,ci37448005,2020-06-24T23:10:27.436Z,"15km SE of Lone Pine, CA",earthquake,0.28,0.64,0.256,6,reviewed,ci,ci
2020-06-24T19:59:22.560Z,36.4741667,-117.9821667,7.28,1.3,ml,17,87,0.08609,0.15,ci,ci39494464,2020-06-24T23:24:22.928Z,"15km SSE of Lone Pine, CA",earthquake,0.26,0.76,0.16,11,reviewed,ci,ci
2020-06-24T19:59:14.940Z,36.475,-117.9621667,12.28,1.27,ml,14,169,0.1014,0.15,ci,ci37448021,2020-06-24T23:31:27.223Z,"16km SE of Lone Pine, CA",earthquake,0.35,0.81,0.183,5,reviewed,ci,ci
2020-06-24T19:57:22.500Z,36.4618333,-117.9395,9.54,2.08,ml,27,99,0.1155,0.19,ci,ci39494448,2020-06-25T03:59:49.242Z,"18km SE of Lone Pine, CA",earthquake,0.28,0.6,0.142,34,reviewed,ci,ci
2020-06-24T19:57:21.790Z,36.4045,-117.9465,-0.46,2.13,ml,13,109,0.1134,0.3,ci,ci39494440,2020-06-24T20:01:25.014Z,"15km NNE of Olancha, CA",earthquake,0.65,31.61,0.228,26,automatic,ci,ci
2020-06-24T19:54:43.131Z,61.7706,-151.9355,100.8,1.9,ml,,,,0.55,ak,ak02083e7zi6,2020-06-24T20:05:56.011Z,"37 km SW of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-24T19:49:47.520Z,36.4861667,-117.9808333,8.39,1.78,ml,17,84,0.09244,0.16,ci,ci39494432,2020-06-25T03:52:12.216Z,"14km SE of Lone Pine, CA",earthquake,0.26,0.59,0.117,6,reviewed,ci,ci
2020-06-24T19:49:44.430Z,35.329,-91.7165,0.12,2.04,md,10,148,0.07384,0.14,nm,nm60108223,2020-06-25T12:27:07.478Z,"8 km NNE of Searcy, Arkansas",earthquake,0.61,1.68,0.087,6,reviewed,nm,nm
2020-06-24T19:49:25.670Z,36.4626667,-117.9491667,9.63,1.65,ml,27,69,0.108,0.18,ci,ci37448013,2020-06-25T03:52:01.560Z,"18km SE of Lone Pine, CA",earthquake,0.24,0.47,0.199,21,reviewed,ci,ci
2020-06-24T19:49:21.910Z,37.9803,-117.9522,16.7,0.8,ml,11,145.48,0.159,0.22,nn,nn00752891,2020-06-24T19:58:34.340Z,"36 km NNE of Dyer, Nevada",earthquake,,12.2,,,automatic,nn,nn
2020-06-24T19:49:08.700Z,36.4625,-117.9783333,7.27,1.16,ml,21,80,0.08515,0.18,ci,ci37448029,2020-06-24T23:43:31.670Z,"16km SSE of Lone Pine, CA",earthquake,0.3,0.74,0.159,11,reviewed,ci,ci
2020-06-24T19:47:44.839Z,35.4565,141.1514,29.33,5.9,mww,,37,2.555,1.04,us,us7000aabt,2020-06-25T15:59:09.040Z,"42 km SE of Hasaki, Japan",earthquake,6.7,3.3,0.05,39,reviewed,us,us
2020-06-24T19:45:14.270Z,36.5323333,-118.0326667,5.81,1.47,ml,2,241,0.09989,0.13,ci,ci37448293,2020-06-25T18:12:38.022Z,"7km SSE of Lone Pine, CA",earthquake,2.61,31.61,0.134,2,reviewed,ci,ci
2020-06-24T19:45:07.290Z,36.5565,-118.0428333,5.81,1.01,ml,2,256,0.1202,0.26,ci,ci37448309,2020-06-25T18:15:33.083Z,"4km SE of Lone Pine, CA",earthquake,4.2,31.61,0.248,2,reviewed,ci,ci
2020-06-24T19:44:57.980Z,36.5255,-118.0248333,5.76,1.49,ml,2,234,0.09638,0.06,ci,ci39494416,2020-06-25T18:09:36.007Z,"8km SSE of Lone Pine, CA",earthquake,1.9,31.61,0.043,2,reviewed,ci,ci
2020-06-24T19:44:47.060Z,36.5843333,-118.0383333,5.81,1.07,ml,2,266,0.1481,0.13,ci,ci37448301,2020-06-25T18:13:34.034Z,"3km E of Lone Pine, CA",earthquake,1.96,31.61,0.082,2,reviewed,ci,ci
2020-06-24T19:44:43.953Z,23.0869,93.2007,10,4.8,mb,,112,0.575,0.91,us,us7000aabs,2020-06-25T17:50:58.707Z,"14 km ESE of North Vanlaiphai, India",earthquake,3.6,1.9,0.085,43,reviewed,us,us
2020-06-24T19:43:27.080Z,33.8595,-117.4906667,2.95,0.92,ml,20,83,0.05661,0.24,ci,ci39494408,2020-06-24T19:47:08.984Z,"4km SE of Home Gardens, CA",quarry blast,0.58,0.82,0.195,24,automatic,ci,ci
2020-06-24T19:41:56.620Z,36.4516667,-117.9688333,7.92,1.78,ml,19,150,0.09053,0.17,ci,ci39494392,2020-06-24T19:45:43.140Z,"18km SSE of Lone Pine, CA",earthquake,0.37,0.86,0.148,25,automatic,ci,ci
2020-06-24T19:40:50.270Z,36.4458333,-117.9495,6.96,1.97,ml,20,133,0.1055,0.17,ci,ci39494384,2020-06-24T19:44:52.136Z,"19km NNE of Olancha, CA",earthquake,0.38,1.29,0.185,25,automatic,ci,ci
2020-06-24T19:36:38.220Z,38.1523,-117.9385,14.1,1.5,ml,11,69.82,0.01,0.13,nn,nn00752886,2020-06-24T19:42:16.528Z,"30 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-24T19:33:29.600Z,36.4605,-117.9718333,6.39,1.44,ml,20,159,0.08973,0.23,ci,ci37282204,2020-06-25T19:03:30.760Z,"17km SSE of Lone Pine, CA",earthquake,0.36,1.01,0.16,15,reviewed,ci,ci
2020-06-24T19:32:51.510Z,36.4475,-117.97,7.27,1.9,ml,27,135,0.08915,0.16,ci,ci39494368,2020-06-25T18:52:12.460Z,"18km SSE of Lone Pine, CA",earthquake,0.23,0.7,0.167,18,reviewed,ci,ci
2020-06-24T19:31:30.100Z,36.483,-117.9686667,8.18,1.2,ml,11,176,0.09965,0.1,ci,ci37448197,2020-06-25T15:40:29.581Z,"15km SE of Lone Pine, CA",earthquake,0.24,0.59,0.352,5,reviewed,ci,ci
2020-06-24T19:31:18.360Z,36.4598333,-117.9483333,9.13,1.17,ml,16,99,0.1081,0.16,ci,ci37448149,2020-06-25T15:34:08.286Z,"18km SE of Lone Pine, CA",earthquake,0.26,0.57,0.147,8,reviewed,ci,ci
2020-06-24T19:30:58.250Z,36.4598333,-117.9931667,6.48,1.54,ml,25,84,0.07291,0.19,ci,ci39494376,2020-06-25T04:30:14.166Z,"16km SSE of Lone Pine, CA",earthquake,0.28,0.75,0.166,22,reviewed,ci,ci
2020-06-24T19:30:29.010Z,36.4455,-117.9511667,9.86,0.84,ml,11,141,0.1042,0.18,ci,ci37448213,2020-06-25T15:47:27.628Z,"19km NNE of Olancha, CA",earthquake,0.43,0.92,0.179,5,reviewed,ci,ci
2020-06-24T19:30:12.890Z,36.4763333,-117.9743333,9.5,1.36,ml,25,132,0.09275,0.2,ci,ci37448165,2020-06-25T15:56:21.200Z,"15km SE of Lone Pine, CA",earthquake,0.33,0.58,0.144,13,reviewed,ci,ci
2020-06-24T19:29:38.110Z,36.4303333,-117.9456667,3.45,1.78,ml,27,56,0.1089,0.24,ci,ci39494360,2020-06-25T16:04:37.085Z,"17km NNE of Olancha, CA",earthquake,0.31,1.13,0.13,25,reviewed,ci,ci
2020-06-24T19:27:33.970Z,36.4656667,-117.976,7.42,1.25,ml,22,80,0.08783,0.23,ci,ci37448229,2020-06-25T16:12:30.771Z,"16km SSE of Lone Pine, CA",earthquake,0.3,0.9,0.194,11,reviewed,ci,ci
2020-06-24T19:27:03.330Z,36.4838333,-117.9673333,9.38,1.72,ml,33,81,0.101,0.19,ci,ci37448141,2020-06-25T16:27:40.401Z,"15km SE of Lone Pine, CA",earthquake,0.26,0.53,0.284,21,reviewed,ci,ci
2020-06-24T19:26:37.820Z,36.4671667,-117.9686667,7.44,1.53,ml,26,78,0.09392,0.17,ci,ci39494352,2020-06-25T04:22:14.926Z,"16km SE of Lone Pine, CA",earthquake,0.24,0.64,0.185,18,reviewed,ci,ci
2020-06-24T19:26:25.500Z,38.1485,-118.0368,2.3,0.6,ml,10,127.8,0.017,0.22,nn,nn00752879,2020-06-24T19:30:54.700Z,"27 km SSE of Mina, Nevada",earthquake,,17.4,,,automatic,nn,nn
2020-06-24T19:26:10.290Z,36.4305,-117.9731667,7.9,0.98,ml,10,85,0.08679,0.22,ci,ci37448157,2020-06-25T16:42:01.548Z,"17km N of Olancha, CA",earthquake,0.6,1.27,0.208,7,reviewed,ci,ci
2020-06-24T19:25:24.660Z,36.4653333,-117.9615,2.45,1.25,ml,16,86,0.09898,0.22,ci,ci37447941,2020-06-25T16:31:47.927Z,"17km SE of Lone Pine, CA",earthquake,0.34,1.32,0.203,9,reviewed,ci,ci
2020-06-24T19:25:12.420Z,36.4495,-117.9161667,1.17,1.44,ml,20,79,0.1326,0.22,ci,ci37447909,2020-06-24T21:23:08.564Z,"20km NNE of Olancha, CA",earthquake,0.32,0.7,0.174,8,reviewed,ci,ci
2020-06-24T19:24:47.890Z,36.462,-117.97,4,1.3,ml,18,76,0.09152,0.19,ci,ci39494344,2020-06-25T16:49:09.822Z,"16km SSE of Lone Pine, CA",earthquake,0.4,1.01,0.202,7,reviewed,ci,ci
2020-06-24T19:24:32.400Z,36.4481667,-117.9658333,7.07,1.44,ml,23,95,0.09256,0.22,ci,ci37447829,2020-06-24T21:01:51.908Z,"18km SSE of Lone Pine, CA",earthquake,0.34,0.95,0.201,15,reviewed,ci,ci
2020-06-24T19:21:39.860Z,36.4433333,-117.968,6.57,2.67,ml,32,67,0.09051,0.16,ci,ci39494336,2020-06-25T18:36:59.840Z,"18km N of Olancha, CA",earthquake,0.19,0.59,0.171,24,reviewed,ci,ci
2020-06-24T19:20:36.780Z,36.442,-117.935,8.03,2.1,ml,32,70,0.1171,0.19,ci,ci39494328,2020-06-25T18:06:45.347Z,"19km NNE of Olancha, CA",earthquake,0.23,0.61,0.173,23,reviewed,ci,ci
2020-06-24T19:18:25.900Z,36.4856667,-117.9718333,9.43,1.22,ml,19,82,0.09856,0.17,ci,ci37447893,2020-06-24T20:48:59.894Z,"14km SE of Lone Pine, CA",earthquake,0.33,0.6,0.141,12,reviewed,ci,ci
2020-06-24T19:18:04.330Z,36.4776667,-117.9681667,7.1,1.15,ml,18,81,0.09785,0.17,ci,ci37447877,2020-06-24T20:46:30.661Z,"15km SE of Lone Pine, CA",earthquake,0.29,1.22,0.23,4,reviewed,ci,ci
2020-06-24T19:17:47.310Z,33.6786667,-116.7528333,14.62,0.35,ml,20,68,0.04572,0.13,ci,ci39494312,2020-06-25T18:02:00.325Z,"8km SSW of Idyllwild, CA",earthquake,0.3,0.34,0.121,6,reviewed,ci,ci
2020-06-24T19:17:13.330Z,36.453,-118.0026667,4.83,1.88,ml,23,84,0.06384,0.17,ci,ci39494320,2020-06-25T03:19:41.836Z,"16km SSE of Lone Pine, CA",earthquake,0.22,0.56,0.28,6,reviewed,ci,ci
2020-06-24T19:16:42.260Z,36.4425,-117.9646667,7.63,1.45,ml,20,141,0.09317,0.21,ci,ci37447813,2020-06-24T20:03:01.122Z,"18km NNE of Olancha, CA",earthquake,0.37,0.87,0.137,22,reviewed,ci,ci
2020-06-24T19:16:15.160Z,36.4728333,-117.9976667,7.53,1.3,ml,22,92,0.07419,0.16,ci,ci37447821,2020-06-24T20:17:13.206Z,"14km SSE of Lone Pine, CA",earthquake,0.23,0.54,0.281,9,reviewed,ci,ci
2020-06-24T19:14:34.070Z,36.4873333,-117.9781667,8.78,1.81,ml,26,83,0.09488,0.18,ci,ci39494304,2020-06-25T03:17:09.900Z,"14km SE of Lone Pine, CA",earthquake,0.25,0.51,0.165,18,reviewed,ci,ci
2020-06-24T19:11:27.100Z,36.0546684,-120.6233368,4.51,1.05,md,10,113,0.02614,0.07,nc,nc73415326,2020-06-24T19:26:02.831Z,"24km NW of Parkfield, CA",earthquake,0.57,0.87,0.26,5,automatic,nc,nc
2020-06-24T19:11:14.580Z,38.1763,-117.8983,3.9,1.3,ml,12,97.56,0.006,0.11,nn,nn00752871,2020-06-24T19:21:54.353Z,"30 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
